2019-07-01,fujimotos,winthreads.h,patch,https://locklessinc.com/about.shtml
2019-07-03,ashie,OSSystems/meta-browser,patch,https://github.com/OSSystems/meta-browser/pull/282
2019-07-05,piroor,https://addons.mozilla.org/firefox/addon/tab-open-close-control/,patch,email
2019-07-05,piroor,mozilla/thunderbird,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1563665
2019-07-10,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1564639
2019-07-10,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1564738
2019-07-11,kou,Shopify/bootsnap,patch,https://github.com/Shopify/bootsnap/pull/267
2019-07-22,ashie,collectd/collectd,patch,https://github.com/collectd/collectd/pull/3227
2019-07-25,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1462
2019-07-26,ashie,collectd/collectd,patch,https://github.com/collectd/collectd/pull/3231
2019-07-26,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1463
2019-07-26,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1569089
2019-07-29,kou,mruby/mruby,patch,https://github.com/mruby/mruby/pull/4604
