2018-05-01,komainu8,msgpack/msgpack-c,patch,https://github.com/msgpack/msgpack-c/pull/677
2018-05-01,kou,msgpack/msgpack-c,find,https://github.com/msgpack/msgpack-c/pull/677
2018-05-02,kenhys,gtk+,report,https://bugzilla.gnome.org/show_bug.cgi?id=795744
2018-05-02,kenhys,mroonga,patch,https://github.com/mroonga/mroonga/commit/02d7333843d8a973baed3f39fe2b89cf1d4ac553
2018-05-02,kou,gtk+,find,https://bugzilla.gnome.org/show_bug.cgi?id=795744
2018-05-02,okkez,mroonga,find,https://github.com/mroonga/mroonga/commit/02d7333843d8a973baed3f39fe2b89cf1d4ac553
2018-05-07,fujimotos,lionleaf/dwitter,patch,https://github.com/lionleaf/dwitter/pull/342
2018-05-08,okkez,ruby-gnome2/ruby-gnome2,patch,https://github.com/ruby-gnome2/ruby-gnome2/pull/1174
2018-05-09,kou,glib,find,https://bugzilla.gnome.org/show_bug.cgi?id=795960
2018-05-09,okkez,glib,help,https://bugzilla.gnome.org/show_bug.cgi?id=795960
2018-05-09,okkez,glib,patch,https://bugzilla.gnome.org/show_bug.cgi?id=795960
2018-05-10,ashie,OSSystems/meta-browser,find,https://github.com/OSSystems/meta-browser/pull/117
2018-05-10,cosmo0920,OSSystems/meta-browser,patch,https://github.com/OSSystems/meta-browser/pull/117
2018-05-10,cosmo0920,firefox,help,https://bugzilla.mozilla.org/show_bug.cgi?id=1457395
2018-05-10,piroor,firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1460820
2018-05-15,okkez,fluent-plugin-groonga,find,https://github.com/groonga/fluent-plugin-groonga/issues/30
2018-05-15,piroor,fluent-plugin-groonga,report,https://github.com/groonga/fluent-plugin-groonga/issues/30
