2017-10-02,cosmo0920,bungoume/fluent-plugin-ignore-filter,patch,https://github.com/bungoume/fluent-plugin-ignore-filter/pull/6
2017-10-02,cosmo0920,lunardial/fluent-plugin-dedot_filter,patch,https://github.com/lunardial/fluent-plugin-dedot_filter/pull/2
2017-10-02,cosmo0920,toyama0919/fluent-plugin-exec_placeholder,patch,https://github.com/toyama0919/fluent-plugin-exec_placeholder/pull/1
2017-10-02,cosmo0920,u-ichi/fluent-plugin-mail,patch,https://github.com/u-ichi/fluent-plugin-mail/pull/38
2017-10-02,kenhys,fluent-plugin-mail,find,https://github.com/u-ichi/fluent-plugin-mail/pull/38
2017-10-03,cosmo0920,u-ichi/fluent-plugin-mail,patch,https://github.com/u-ichi/fluent-plugin-mail/pull/39
2017-10-03,okkez,github/cmark,report,https://github.com/github/cmark/issues/57
2017-10-03,okkez,redmine,patch,http://www.redmine.org/issues/27114
2017-10-04,cosmo0920,banyan/fluent-plugin-filter_keys,patch,https://github.com/banyan/fluent-plugin-filter_keys/pull/3
2017-10-04,cosmo0920,kentaro/fluent-plugin-conditional_filter,patch,https://github.com/kentaro/fluent-plugin-conditional_filter/pull/5
2017-10-04,cosmo0920,shivaken/fluent-plugin-better-timestamp,patch,https://github.com/shivaken/fluent-plugin-better-timestamp/pull/2
2017-10-04,cosmo0920,tomas-zemres/fluent-plugin-fields-parser,patch,https://github.com/tomas-zemres/fluent-plugin-fields-parser/pull/4
2017-10-05,cosmo0920,ixixi/fluent-plugin-sqs,patch,https://github.com/ixixi/fluent-plugin-sqs/pull/36
2017-10-05,cosmo0920,kentaro/fluent-plugin-conditional_filter,patch,https://github.com/kentaro/fluent-plugin-conditional_filter/pull/6
2017-10-05,cosmo0920,kentaro/fluent-plugin-conditional_filter,patch,https://github.com/kentaro/fluent-plugin-conditional_filter/pull/7
2017-10-06,cosmo0920,fukuiretu/fluent-plugin-json-nest2flat,patch,https://github.com/fukuiretu/fluent-plugin-json-nest2flat/pull/3
2017-10-06,cosmo0920,fukuiretu/fluent-plugin-json-nest2flat,patch,https://github.com/fukuiretu/fluent-plugin-json-nest2flat/pull/4
2017-10-07,komainu8,jubatus/website,patch,https://github.com/jubatus/website/pull/338
2017-10-10,cosmo0920,reproio/fluent-plugin-remote_syslog,patch,https://github.com/reproio/fluent-plugin-remote_syslog/pull/3
2017-10-12,kenhys,chef/bento,patch,https://github.com/chef/bento/pull/914
2017-10-13,okkez,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1716
2017-10-16,kenhys,dimitri/el-get,patch,https://github.com/dimitri/el-get/pull/2572
2017-10-16,kenhys,wordpress/document,report,https://meta.trac.wordpress.org/ticket/3197
2017-10-16,kou,gnome/glib,patch,https://bugzilla.gnome.org/show_bug.cgi?id=788975
2017-10-16,kou,gnome/glib,patch,https://bugzilla.gnome.org/show_bug.cgi?id=788976
2017-10-16,kou,gnome/glib,patch,https://bugzilla.gnome.org/show_bug.cgi?id=788977
2017-10-16,kou,gnome/glib,patch,https://bugzilla.gnome.org/show_bug.cgi?id=788978
2017-10-16,kou,wordpress/document,find,https://meta.trac.wordpress.org/ticket/3197
2017-10-18,cosmo0920,mia-0032/fluent-plugin-formatter_pretty_json,patch,https://github.com/mia-0032/fluent-plugin-formatter_pretty_json/pull/2
2017-10-18,kenhys,takaswie/libhinawa,patch,https://github.com/takaswie/libhinawa/pull/50
2017-10-19,cosmo0920,SNakano/fluent-plugin-script,patch,https://github.com/SNakano/fluent-plugin-script/pull/1
