2018-02-02,cosmo0920,ecwws/fluent-plugin-elasticsearch-timestamp-check,patch,https://github.com/ecwws/fluent-plugin-elasticsearch-timestamp-check/pull/10
2018-02-03,komainu8,jubatus/jubakit,patch,https://github.com/jubatus/jubakit/pull/104
2018-02-04,okkez,rails/rails,patch,https://github.com/rails/rails/pull/31882
2018-02-05,cosmo0920,fluent/fluent-plugin-sql,report,https://github.com/fluent/fluent-plugin-sql/issues/55
2018-02-06,kou,poppler/poppler-glib,find,https://bugs.freedesktop.org/show_bug.cgi?id=104961
2018-02-06,okkez,poppler/poppler-glib,report,https://bugs.freedesktop.org/show_bug.cgi?id=104961
2018-02-07,kenhys,yocto/poky,report,https://bugzilla.yoctoproject.org/show_bug.cgi?id=12537
2018-02-08,ashie,yocto/poky,find,https://github.com/clear-code/statistics/issues/103
2018-02-08,cosmo0920,fluent/fluentd-docs,report,https://github.com/fluent/fluentd-docs/issues/449
2018-02-08,fujimotos,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1851
2018-02-08,kenhys,yocto/poky,report,https://github.com/clear-code/statistics/issues/103
2018-02-09,fujimotos,clear-code/reload-on-idle,patch,https://github.com/clear-code/reload-on-idle/pull/4
2018-02-09,fujimotos,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1853
2018-02-15,kenhys,franciscop/picnic,patch,https://github.com/franciscop/picnic/pull/171
2018-02-16,fujimotos,fluent/fluentd,report,https://github.com/fluent/fluentd/issues/1860
2018-02-16,komainu8,fluent/fluentd,find,https://github.com/fluent/fluentd/issues/1860
2018-02-20,ashie,mdn/browser-api-demo,find,https://github.com/mdn/browser-api-demo/pull/4
2018-02-20,ashie,mykmelez/graphene-gecko,find,https://github.com/mykmelez/graphene-gecko/pull/2
2018-02-20,kenhys,mdn/browser-api-demo,report,https://github.com/mdn/browser-api-demo/pull/4
2018-02-20,kenhys,mykmelez/graphene-gecko,report,https://github.com/mykmelez/graphene-gecko/issues/3
2018-02-20,kenhys,mykmelez/graphene-gecko,report,https://github.com/mykmelez/graphene-gecko/pull/2
2018-02-20,kou,ruby/ruby,find,http://blade.nagaokaut.ac.jp/cgi-bin/scat.rb/ruby/ruby-dev/50476
2018-02-20,okkez,logstash-plugins/logstash-patterns-core,help,https://github.com/logstash-plugins/logstash-patterns-core/issues/221
2018-02-20,piroor,piroor,help,https://bugzilla.mozilla.org/show_bug.cgi?id=1438247
2018-02-21,ashie,debian/libmariadb-dev,report,https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=890962
2018-02-21,cosmo0920,rabbit-shocker/rabbit,patch,https://github.com/rabbit-shocker/rabbit/pull/113
2018-02-21,fujimotos,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1865
2018-02-21,fujimotos,jashkenas/underscore,find,https://github.com/jashkenas/underscore/pull/2728
2018-02-21,kenhys,firefox,find,https://bugzilla.mozilla.org/show_bug.cgi?id=1439822
2018-02-21,kenhys,linuxjm,find,https://ja.osdn.net/projects/linuxjm/lists/archive/discuss/2018-January/001383.html
2018-02-21,okkez,firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1439822
2018-02-21,okkez,jashkenas/underscore,patch,https://github.com/jashkenas/underscore/pull/2728
2018-02-21,okkez,linuxjm,report,https://ja.osdn.net/projects/linuxjm/lists/archive/discuss/2018-January/001383.html
2018-02-21,okkez,rabbit-shocker/rabbit,find,https://github.com/rabbit-shocker/rabbit/pull/113
