2019-01-02,komainu8,timescale/docs.timescale.com-content,patch,https://github.com/timescale/docs.timescale.com-content/pull/71
2019-01-03,komainu8,timescale/docs.timescale.com-content,patch,https://github.com/timescale/docs.timescale.com-content/pull/72
2019-01-07,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/405
2019-01-07,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/406
2019-01-07,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/407
2019-01-07,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/409
2019-01-08,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/411
2019-01-09,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/415
2019-01-12,kou,pandas-dev/pandas,report,https://github.com/pandas-dev/pandas/issues/24739
2019-01-13,piroor,ariasuni/tst-tabfilp,patch,https://framagit.org/ariasuni/tst-tabflip/merge_requests/1
2019-01-15,piroor,CardBook/CardBook,patch,https://gitlab.com/CardBook/CardBook/merge_requests/493
2019-01-22,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1521688
2019-01-22,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1521692
2019-01-23,piroor,mozilla/firefox,patch,https://bugzilla.mozilla.org/show_bug.cgi?id=1521688
