
2019-08-01,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1475
2019-08-01,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1476
2019-08-05,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1480
2019-08-06,ashie,mozilla,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1571603
2019-08-06,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1571614
2019-08-07,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1571946
2019-08-15,komainu8,gitlab-runner,report,https://gitlab.com/gitlab-org/gitlab-runner/issues/4628
2019-08-15,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1491
2019-08-18,fujimotos,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/2577
2019-08-19,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1500
2019-08-19,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1501
2019-08-19,piroor,Peuj/duplicate-tabs-closer,patch,https://github.com/Peuj/duplicate-tabs-closer/pull/18
2019-08-19,piroor,Peuj/duplicate-tabs-closer,patch,https://github.com/Peuj/duplicate-tabs-closer/pull/19
2019-08-21,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1505
2019-08-21,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1506
2019-08-26,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1513
2019-08-27,komainu8,scala/docs.scala-lang,patch,https://github.com/scala/docs.scala-lang/pull/1514
