2019-06-03,kou,gnome/libsecret,patch,https://gitlab.gnome.org/GNOME/libsecret/merge_requests/29
2019-06-03,kou,redmine/redmine,patch,https://www.redmine.org/issues/31485
2019-06-03,kou,redmine/redmine,patch,https://www.redmine.org/issues/31498
2019-06-04,ashie,collectd/collectd,patch,https://github.com/collectd/collectd/pull/3167
2019-06-06,ashie,meta-rust/meta-rust,patch,https://github.com/meta-rust/meta-rust/pull/241
2019-06-07,kenhys,filezilla,patch,https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=928282#10
2019-06-12,kenhys,snapd,patch,https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=928052#33
2019-06-17,ashie,collectd/collectd,patch,https://github.com/collectd/collectd/pull/3174
2019-06-18,ashie,collectd/collectd,patch,https://github.com/collectd/collectd/pull/3178
2019-06-18,fujimotos,gcc,report,https://gcc.gnu.org/bugzilla/show_bug.cgi?id=90907
2019-06-24,kou,leejarvis/slop,patch,https://github.com/leejarvis/slop/pull/241
2019-06-26,piroor,mozilla/firefox,patch,https://bugzilla.mozilla.org/show_bug.cgi?id=1544195
2019-06-26,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1561522
2019-06-26,piroor,mozilla/firefox,help,https://bugzilla.mozilla.org/show_bug.cgi?id=1561570
2019-06-27,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1561809
2019-06-27,piroor,mozilla/firefox,patch,https://bugzilla.mozilla.org/show_bug.cgi?id=1561522
2019-06-27,piroor,mozilla/firefox,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1561879
