2017-07-01,kenhys,sylpheed,patch,http://sylpheed.sraoss.jp/redmine/issues/278
2017-07-03,cosmo0920,firefox-wayland,info,https://bugzilla.redhat.com/show_bug.cgi?id=1467104#c2
2017-07-03,kenhys,pbuilder,report,https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=866970
2017-07-03,kou,zulip/zulip,find,https://github.com/zulip/zulip/issues/5603
2017-07-03,okkez,bash0C7/fluent-plugin-idobata,report,https://github.com/bash0C7/fluent-plugin-idobata/issues/54
2017-07-03,okkez,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1611
2017-07-03,okkez,innossh/fluent-plugin-postgres-replicator,patch,https://github.com/innossh/fluent-plugin-postgres-replicator/pull/2
2017-07-03,okkez,innossh/fluent-plugin-postgres-replicator,patch,https://github.com/innossh/fluent-plugin-postgres-replicator/pull/3
2017-07-03,okkez,jubatus/jubatus-ruby-client,patch,https://github.com/jubatus/jubatus-ruby-client/pull/43
2017-07-03,okkez,nulab/fluent-plugin-typetalk,report,https://github.com/nulab/fluent-plugin-typetalk/issues/7
2017-07-03,okkez,pbuilder,find,https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=866970
2017-07-04,cosmo0920,firefox-wayland,patch,https://bugzilla.redhat.com/attachment.cgi?id=1294016&action=diff
2017-07-04,kou,PostgreSQL,find,https://www.postgresql.org/message-id/20170703085524.1465.22668%40wrigleys.postgresql.org
2017-07-04,piroor,PostgreSQL,report,https://www.postgresql.org/message-id/20170703085524.1465.22668%40wrigleys.postgresql.org
2017-07-04,piroor,andy-portmen/native-client,patch,https://github.com/andy-portmen/native-client/pull/16
2017-07-04,piroor,andy-portmen/native-client,report,https://github.com/andy-portmen/native-client/issues/15
2017-07-05,cosmo0920,firefox-wayland,report,https://bugzilla.redhat.com/show_bug.cgi?id=1467792
2017-07-05,cosmo0920,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1615
2017-07-05,cosmo0920,fluent/fluentd,patch,https://github.com/fluent/fluentd/pull/1616
2017-07-06,kenhys,chef/bento,report,https://github.com/chef/bento/issues/841
2017-07-09,komainu8,pocoproject/poco,patch,https://github.com/pocoproject/poco/pull/1799
2017-07-10,ashie,firefox-wayland,help,https://bugzilla.redhat.com/show_bug.cgi?id=1467792#c7
2017-07-10,cosmo0920,firefox-wayland,patch,https://bugzilla.redhat.com/show_bug.cgi?id=1467792#c7
2017-07-11,cosmo0920,okumin/influent,report,https://github.com/okumin/influent/issues/16
2017-07-11,kenhys,groonga/fluent-plugin-groonga-query-log,patch,https://github.com/groonga/fluent-plugin-groonga-query-log/pull/1
2017-07-12,ashie,firefox-wayland,help,https://bugzilla.redhat.com/show_bug.cgi?id=1470031
2017-07-12,cosmo0920,firefox-wayland,report,https://bugzilla.redhat.com/show_bug.cgi?id=1470031
2017-07-12,kenhys,groonga/fluent-plugin-groonga-query-log,patch,https://github.com/groonga/fluent-plugin-groonga-query-log/pull/3
2017-07-13,kenhys,groonga/grafana-datasource-plugin-groonga,patch,https://github.com/groonga/grafana-datasource-plugin-groonga/pull/4
2017-07-13,okkez,fluent/fluent-plugin-rewrite-tag-filter,info,https://github.com/fluent/fluent-plugin-rewrite-tag-filter/issues/34#issuecomment-314974412
2017-07-13,okkez,fluent/fluent-plugin-rewrite-tag-filter,info,https://github.com/fluent/fluent-plugin-rewrite-tag-filter/pull/30#issuecomment-314976395
2017-07-14,cosmo0920,patant/fluent-plugin-loggly,help,https://github.com/patant/fluent-plugin-loggly/issues/25
2017-07-14,cosmo0920,patant/fluent-plugin-loggly,help,https://github.com/patant/fluent-plugin-loggly/issues/26
2017-07-14,cosmo0920,ruby/ruby,report,https://bugs.ruby-lang.org/issues/13746
2017-07-14,kou,ruby/ruby,find,https://bugs.ruby-lang.org/issues/13744
2017-07-14,okkez,okumin/influent,report,https://github.com/okumin/influent/issues/17
2017-07-18,cosmo0920,chef/bento,patch,https://github.com/chef/bento/pull/850
2017-07-18,komainu8,pocoproject/poco,report,https://github.com/pocoproject/poco/pull/1815
2017-07-18,kou,javanthropus/archive-zip,find,https://github.com/javanthropus/archive-zip/pull/18
2017-07-19,cosmo0920,komamitsu/fluency,report,https://github.com/komamitsu/fluency/issues/69
2017-07-20,cosmo0920,kenjiskywalker/fluent-plugin-rds-slowlog,patch,https://github.com/kenjiskywalker/fluent-plugin-rds-slowlog/pull/18
2017-07-20,kenhys,chef/bento,find,https://github.com/chef/bento/pull/850
